transaction_id,customer_id,scenario_id,scenario_name,injected_flag,expected_risk,notes,scenario_group_id
TXN0000245337,CUS0009461,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0010
TXN0000001363,CUS0000557,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0011
TXN0000055769,CUS0004940,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0011
TXN0000124635,CUS0009612,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0011
TXN0000201219,CUS0004596,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0011
TXN0000125940,CUS0002292,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0012
TXN0000145613,CUS0004424,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0012
TXN0000224278,CUS0004642,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0012
TXN0000249138,CUS0001994,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0012
TXN0000106651,CUS0006866,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0013
TXN0000118801,CUS0002826,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0013
TXN0000136978,CUS0000720,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0013
TXN0000143020,CUS0003228,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0013
TXN0000148703,CUS0003859,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0014
TXN0000180749,CUS0003175,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0014
TXN0000218213,CUS0002238,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0014
TXN0000236737,CUS0002722,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0014
TXN0000108664,CUS0003877,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0015
TXN0000213484,CUS0001351,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0015
TXN0000219662,CUS0008028,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0015
TXN0000248899,CUS0001757,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0015
TXN0000079895,CUS0007612,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0016
TXN0000091636,CUS0006272,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0016
TXN0000221770,CUS0009377,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0016
TXN0000224615,CUS0007998,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0016
TXN0000015155,CUS0003977,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0017
TXN0000136079,CUS0007071,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0017
TXN0000188796,CUS0007119,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0017
TXN0000189394,CUS0000403,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0017
TXN0000017437,CUS0002143,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0018
TXN0000105647,CUS0001976,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0018
TXN0000108022,CUS0004753,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0018
TXN0000115824,CUS0003107,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0018
TXN0000122825,CUS0001879,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0019
TXN0000165172,CUS0002358,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0019
TXN0000175237,CUS0006767,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0019
TXN0000229632,CUS0004086,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0019
TXN0000177927,CUS0007398,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0020
TXN0000183244,CUS0004534,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0020
TXN0000225935,CUS0007545,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0020
TXN0000249129,CUS0005674,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0020
TXN0000077242,CUS0008411,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0021
TXN0000096435,CUS0000765,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0021
TXN0000148870,CUS0007439,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0021
TXN0000161776,CUS0007524,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0021
TXN0000028314,CUS0005920,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0022
TXN0000062516,CUS0008877,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0022
TXN0000104174,CUS0008922,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0022
TXN0000217479,CUS0007742,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0022
TXN0000036246,CUS0000070,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0023
TXN0000072163,CUS0006590,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0023
TXN0000080084,CUS0004366,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0023
TXN0000150919,CUS0002697,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0023
TXN0000065770,CUS0005261,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0024
TXN0000097026,CUS0001919,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0024
TXN0000176715,CUS0003773,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0024
TXN0000180360,CUS0003920,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0024
TXN0000185014,CUS0008573,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0025
TXN0000203265,CUS0008041,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0025
TXN0000225078,CUS0000082,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0025
TXN0000233878,CUS0002764,AML-S08,High-Risk Geography,1,High,Synthetic injection for High-Risk Geography.,AML-S08-GRP-0025
TXN0000036503,CUS0009689,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0001
TXN0000037431,CUS0000461,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0001
TXN0000064143,CUS0001137,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0001
TXN0000130769,CUS0004000,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0001
TXN0000050675,CUS0001926,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0002
TXN0000237320,CUS0002732,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0002
TXN0000247021,CUS0008210,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0002
TXN0000248075,CUS0000807,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0002
TXN0000052495,CUS0007751,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0003
TXN0000064319,CUS0006036,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0003
TXN0000166117,CUS0001514,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0003
TXN0000246849,CUS0005610,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0003
TXN0000005694,CUS0001912,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0004
TXN0000162459,CUS0000570,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0004
TXN0000210585,CUS0007213,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0004
TXN0000248898,CUS0007504,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0004
TXN0000039446,CUS0005745,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0005
TXN0000047787,CUS0001757,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0005
TXN0000101401,CUS0000135,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0005
TXN0000232019,CUS0002942,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0005
TXN0000025894,CUS0002272,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0006
TXN0000042355,CUS0009278,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0006
TXN0000049486,CUS0000948,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0006
TXN0000063120,CUS0005585,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0006
TXN0000045599,CUS0001208,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0007
TXN0000139040,CUS0006607,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0007
TXN0000197731,CUS0008546,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0007
TXN0000221992,CUS0003075,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0007
TXN0000026767,CUS0003488,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0008
TXN0000145988,CUS0003063,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0008
TXN0000185122,CUS0004660,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0008
TXN0000193450,CUS0004382,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0008
TXN0000004689,CUS0005612,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0009
TXN0000015009,CUS0006547,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0009
TXN0000034169,CUS0002618,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0009
TXN0000217250,CUS0005626,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0009
TXN0000086320,CUS0005706,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0010
TXN0000107091,CUS0003245,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0010
TXN0000133055,CUS0000215,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0010
TXN0000150630,CUS0002280,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0010
TXN0000003408,CUS0000058,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0011
TXN0000006507,CUS0009718,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0011
TXN0000168051,CUS0000599,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0011
TXN0000202881,CUS0003069,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0011
TXN0000045241,CUS0000945,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0012
TXN0000180453,CUS0003052,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0012
TXN0000223909,CUS0008187,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0012
TXN0000244236,CUS0000532,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0012
TXN0000004564,CUS0001063,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0013
TXN0000029134,CUS0007131,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0013
TXN0000083875,CUS0005836,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0013
TXN0000150568,CUS0001184,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0013
TXN0000074485,CUS0007561,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0014
TXN0000107767,CUS0008841,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0014
TXN0000160580,CUS0000992,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0014
TXN0000208999,CUS0003879,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0014
TXN0000094699,CUS0003926,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0015
TXN0000121805,CUS0000422,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0015
TXN0000174706,CUS0005002,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0015
TXN0000177702,CUS0007257,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0015
TXN0000066990,CUS0000370,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0016
TXN0000197755,CUS0001783,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0016
TXN0000234534,CUS0000125,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0016
TXN0000245963,CUS0002223,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0016
TXN0000048525,CUS0005072,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0017
TXN0000160387,CUS0004605,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0017
TXN0000171791,CUS0000451,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0017
TXN0000233223,CUS0004961,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0017
TXN0000142079,CUS0008494,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0018
TXN0000201349,CUS0003231,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0018
TXN0000201815,CUS0004357,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0018
TXN0000207039,CUS0001190,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0018
TXN0000104055,CUS0007569,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0019
TXN0000152866,CUS0005482,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0019
TXN0000156982,CUS0005568,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0019
TXN0000198280,CUS0006522,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0019
TXN0000046630,CUS0004625,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0020
TXN0000080023,CUS0000520,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0020
TXN0000109317,CUS0005274,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0020
TXN0000239525,CUS0007703,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0020
TXN0000025948,CUS0004890,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0021
TXN0000033646,CUS0008656,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0021
TXN0000038376,CUS0006417,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0021
TXN0000087370,CUS0007342,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0021
TXN0000036368,CUS0006468,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0022
TXN0000184156,CUS0000580,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0022
TXN0000211916,CUS0009308,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0022
TXN0000242436,CUS0005597,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0022
TXN0000016988,CUS0002840,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0023
TXN0000028360,CUS0007792,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0023
TXN0000058599,CUS0004330,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0023
TXN0000198190,CUS0009796,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0023
TXN0000017287,CUS0008312,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0024
TXN0000029232,CUS0003313,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0024
TXN0000082987,CUS0008826,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0024
TXN0000125674,CUS0009486,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0024
TXN0000039653,CUS0000517,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0025
TXN0000110993,CUS0005466,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0025
TXN0000114546,CUS0000788,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0025
TXN0000179366,CUS0004672,AML-S09,Unusual Transaction Purpose,1,High,Synthetic injection for Unusual Transaction Purpose.,AML-S09-GRP-0025
TXN0000041187,CUS0009214,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0001
TXN0000074523,CUS0005804,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0001
TXN0000150534,CUS0000964,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0001
TXN0000247306,CUS0004510,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0001
TXN0000057720,CUS0007157,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0002
TXN0000071442,CUS0007597,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0002
TXN0000160099,CUS0004129,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0002
TXN0000194002,CUS0005264,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0002
TXN0000032199,CUS0009125,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0003
TXN0000171765,CUS0001440,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0003
TXN0000220660,CUS0005362,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0003
TXN0000249283,CUS0003838,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0003
TXN0000054495,CUS0008882,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0004
TXN0000204437,CUS0006238,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0004
TXN0000219552,CUS0006752,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0004
TXN0000227332,CUS0000951,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0004
TXN0000068531,CUS0002788,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0005
TXN0000074591,CUS0008700,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0005
TXN0000086475,CUS0009495,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0005
TXN0000214008,CUS0006130,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0005
TXN0000101189,CUS0005204,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0006
TXN0000200335,CUS0001761,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0006
TXN0000217928,CUS0008877,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0006
TXN0000248763,CUS0004052,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0006
TXN0000028306,CUS0007796,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0007
TXN0000065761,CUS0003290,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0007
TXN0000131795,CUS0009122,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0007
TXN0000197477,CUS0002781,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0007
TXN0000023803,CUS0008560,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0008
TXN0000049858,CUS0003717,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0008
TXN0000193585,CUS0007512,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0008
TXN0000216939,CUS0009473,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0008
TXN0000083584,CUS0006691,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0009
TXN0000117487,CUS0008412,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0009
TXN0000127403,CUS0001889,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0009
TXN0000193685,CUS0008753,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0009
TXN0000022221,CUS0006927,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0010
TXN0000068499,CUS0007252,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0010
TXN0000087825,CUS0009069,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0010
TXN0000210597,CUS0009639,AML-S10,Potential Mule Account,1,Critical,Synthetic injection for Potential Mule Account.,AML-S10-GRP-0010
